book_id,isbn,isbn13,original_publication_year,original_title,average_rating,author,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
2548,671791540,9780671791540.0,1992.0,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",4.1,Anthony Robbins,767,1646,6524,11057,15810,https://images.gr-assets.com/books/1415677371m/180116.jpg,https://images.gr-assets.com/books/1415677371s/180116.jpg
2549,515134457,9780515134450.0,1998.0,"Blue Moon (Anita Blake, Vampire Hunter, #8)",4.04,Laurell K. Hamilton,760,2838,11599,17959,21938,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2550,515134473,9780515134480.0,1998.0,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",4.07,Laurell K. Hamilton,585,2597,11971,19204,22708,https://images.gr-assets.com/books/1289528358m/30242.jpg,https://images.gr-assets.com/books/1289528358s/30242.jpg
2551,1250010713,9781250010710.0,2014.0,The Silent Sister,3.93,Diane Chamberlain,439,1683,9336,18384,11162,https://images.gr-assets.com/books/1406526579m/19286669.jpg,https://images.gr-assets.com/books/1406526579s/19286669.jpg
2552,385333781,9780385333790.0,1952.0,Player Piano,3.85,Kurt Vonnegut Jr.,280,1863,10065,15319,9197,https://images.gr-assets.com/books/1488041609m/9597.jpg,https://images.gr-assets.com/books/1488041609s/9597.jpg
2553,812967259,9780812967260.0,1912.0,The Lost World ,3.92,Arthur Conan Doyle,375,1987,11879,17079,13265,https://images.gr-assets.com/books/1320504012m/10155.jpg,https://images.gr-assets.com/books/1320504012s/10155.jpg
2555,807083690,9780807083700.0,1979.0,Kindred,4.18,Octavia E. Butler,437,1577,7155,18225,20372,https://images.gr-assets.com/books/1339423248m/60931.jpg,https://images.gr-assets.com/books/1339423248s/60931.jpg
2556,60885424,9780060885430.0,1940.0,"The Long Winter (Little House, #6)",4.16,Laura Ingalls Wilder,1030,1791,10614,19848,26566,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2557,310247454,9780310247460.0,1992.0,Boundaries,4.19,Henry Cloud,594,1297,5445,10837,16240,https://images.gr-assets.com/books/1406403521m/525488.jpg,https://images.gr-assets.com/books/1406403521s/525488.jpg
2558,545424968,9780545424970.0,2014.0,"Blue Lily, Lily Blue",4.32,Maggie Stiefvater,316,1095,7286,23370,30480,https://images.gr-assets.com/books/1477103826m/17378508.jpg,https://images.gr-assets.com/books/1477103826s/17378508.jpg
2559,99399016,9780099399020.0,1969.0,Portnoy's Complaint,3.69,Philip Roth,1514,3886,11149,15064,10559,https://images.gr-assets.com/books/1327929440m/43945.jpg,https://images.gr-assets.com/books/1327929440s/43945.jpg
2560,785274316,9780785274320.0,1998.0,The 21 Irrefutable Laws of Leadership,4.12,John C. Maxwell,583,1283,5630,10674,13811,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2561,385491026,9780385491020.0,1988.0,Cat's Eye,3.92,Margaret Atwood,626,2206,10727,18149,13383,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2563,1406310271,9781406310280.0,2010.0,Monsters of Men,4.25,Patrick Ness,984,1772,6447,14107,25001,https://images.gr-assets.com/books/1467392755m/7540092.jpg,https://images.gr-assets.com/books/1467392755s/7540092.jpg
2564,1841492051,9781841492060.0,2005.0,Shadow of the Giant,3.98,Orson Scott Card,372,1795,9330,16805,13388,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2565,545027896,9780545027890.0,2011.0,Wonderstruck,4.16,Brian Selznick,1077,1656,6518,14502,19978,https://images.gr-assets.com/books/1327885739m/10128428.jpg,https://images.gr-assets.com/books/1327885739s/10128428.jpg
2566,446519138,9780446519140.0,1995.0,Simple Abundance:  A Daybook of Comfort and Joy,3.96,Sarah Ban Breathnach,641,1940,7866,10456,12483,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2567,1442429984,9781442429990.0,2011.0,Blood Red Road ,3.94,Moira Young,2426,3239,9333,17437,19821,https://images.gr-assets.com/books/1293651959m/9917938.jpg,https://images.gr-assets.com/books/1293651959s/9917938.jpg
2568,316014796,9780316014790.0,2007.0,The 6th Target,4.02,James Patterson,260,1602,10352,18377,15066,https://images.gr-assets.com/books/1336275870m/13131.jpg,https://images.gr-assets.com/books/1336275870s/13131.jpg
2569,143104888,9780143104890.0,1912.0,A Princess of Mars,3.8,Edgar Rice Burroughs,848,2797,12057,15670,11500,https://images.gr-assets.com/books/1332272118m/40395.jpg,https://images.gr-assets.com/books/1332272118s/40395.jpg
2570,385528787,9780385528790.0,2013.0,MaddAddam,3.98,Margaret Atwood,391,1819,9039,17713,13013,https://images.gr-assets.com/books/1366394020m/17262203.jpg,https://images.gr-assets.com/books/1366394020s/17262203.jpg
2571,60264802,9780060264800.0,1943.0,These Happy Golden Years,4.17,Laura Ingalls Wilder,500,1793,10015,17506,23997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2572,812971426,9780812971420.0,2003.0,Color: A Natural History of the Palette,3.74,Victoria Finlay,3370,3712,9265,10472,15842,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2573,99481685,9780099481680.0,2001.0,Skipping Christmas,3.47,John Grisham,1793,6012,15826,13273,8787,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2575,312577206,9780312577210.0,2012.0,Home Front,4.12,Kristin Hannah,478,1286,7087,16462,15971,https://images.gr-assets.com/books/1344319152m/12022079.jpg,https://images.gr-assets.com/books/1344319152s/12022079.jpg
2576,1476731535,9781476731540.0,2013.0,Beautiful Stranger,4.24,Christina Lauren,523,1742,8534,21657,28059,https://images.gr-assets.com/books/1359073239m/16117506.jpg,https://images.gr-assets.com/books/1359073239s/16117506.jpg
2577,385730306,9780385730300.0,2007.0,The Sweet Far Thing,3.97,Libba Bray,1279,3746,11932,18530,21641,https://images.gr-assets.com/books/1358704741m/127459.jpg,https://images.gr-assets.com/books/1358704741s/127459.jpg
2578,375702709,9780375702710.0,1993.0,A Lesson Before Dying,3.93,Ernest J. Gaines,634,2319,9793,16119,13248,https://images.gr-assets.com/books/1405866945m/5197.jpg,https://images.gr-assets.com/books/1405866945s/5197.jpg
2579,349119759,9780349119760.0,1998.0,SantaLand Diaries,4.33,David Sedaris,284,797,4876,12574,19978,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2580,1455520616,9781455520620.0,2015.0,See Me,3.93,Nicholas Sparks,784,2412,9314,14890,13430,https://images.gr-assets.com/books/1439564033m/24820165.jpg,https://images.gr-assets.com/books/1439564033s/24820165.jpg
2581,385342047,9780385342050.0,2010.0,Mini Shopaholic,3.7,Sophie Kinsella,1039,4010,13627,15228,11340,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2584,015626224X,9780156262250.0,1933.0,Down and Out in Paris and London,4.1,George Orwell,199,1194,7293,17621,14192,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2585,1427814031,9781427814040.0,2006.0,会長はメイド様! 1,4.4,Hiro Fujiwara,491,1130,4239,8017,22658,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2586,1551924013,9781551924010.0,1991.0,Griffin & Sabine: An Extraordinary Correspondence,4.01,Nick Bantock,1687,2142,6727,11476,16430,https://images.gr-assets.com/books/1356716196m/381102.jpg,https://images.gr-assets.com/books/1356716196s/381102.jpg
2587,080509461X,9780805094620.0,2014.0,Ruin and Rising,4.17,Leigh Bardugo,728,2162,10158,23691,27671,https://images.gr-assets.com/books/1392398530m/14061957.jpg,https://images.gr-assets.com/books/1392398530s/14061957.jpg
2589,743294254,9780743294260.0,2000.0,Certain Girls,3.7,Jennifer Weiner,770,3159,12945,15187,9125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2590,030794932X,9780307949320.0,2012.0,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,4.29,Cheryl Strayed,575,1246,5163,11950,20855,https://images.gr-assets.com/books/1339807006m/13152194.jpg,https://images.gr-assets.com/books/1339807006s/13152194.jpg
2591,440244161,9780440244160.0,1999.0,Beyond the Highland Mist,3.99,Karen Marie Moning,1410,3320,11531,17621,21792,https://images.gr-assets.com/books/1348924088m/743599.jpg,https://images.gr-assets.com/books/1348924088s/743599.jpg
2592,451203267,9780451203270.0,1980.0,The Stranger Beside Me,4.13,Ann Rule,362,1265,7215,14491,15920,https://images.gr-assets.com/books/1330072383m/15654.jpg,https://images.gr-assets.com/books/1330072383s/15654.jpg
2593,61284408,9780061284400.0,2009.0,Stargazer,3.8,Claudia Gray,1581,4238,13442,15417,16465,https://images.gr-assets.com/books/1306376986m/3054684.jpg,https://images.gr-assets.com/books/1306376986s/3054684.jpg
2594,606298231,9780606298230.0,1992.0,Rising Sun,3.61,Michael Crichton,714,3550,14199,14925,7637,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2595,440060672,9780440060670.0,1973.0,The Other Side of Midnight,3.89,Sidney Sheldon,367,2028,9932,13281,11120,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2596,316069485,9780316069490.0,2010.0,The Reversal,4.13,Michael Connelly,137,747,7303,19000,14432,https://images.gr-assets.com/books/1421934033m/7936809.jpg,https://images.gr-assets.com/books/1421934033s/7936809.jpg
2597,380731509,9780380731500.0,1989.0,Wayside School is Falling Down,4.17,Louis Sachar,558,1595,8558,14675,21498,https://images.gr-assets.com/books/1405055796m/10065.jpg,https://images.gr-assets.com/books/1405055796s/10065.jpg
2598,307713547,9780307713540.0,2010.0,The Invisible Bridge,4.19,Julie Orringer,501,1386,5490,14904,17149,https://images.gr-assets.com/books/1274139506m/7274337.jpg,https://images.gr-assets.com/books/1274139506s/7274337.jpg
2599,61974618,9780061974620.0,2013.0,The Fall of Five,4.24,Pittacus Lore,257,1127,7059,16613,21097,https://images.gr-assets.com/books/1375365364m/15861491.jpg,https://images.gr-assets.com/books/1375365364s/15861491.jpg
2600,141439785,9780141439780.0,1886.0,The Mayor of Casterbridge,3.8,Thomas Hardy,1357,3095,11048,16393,12322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2602,99478536,9780099478540.0,2003.0,Marekors ,4.03,Jo Nesbø,453,1184,7729,18559,12695,https://images.gr-assets.com/books/1328611163m/498389.jpg,https://images.gr-assets.com/books/1328611163s/498389.jpg
2603,425169693,9780425169700.0,1997.0,Here on Earth ,3.68,Alice Hoffman,870,3080,12676,14796,8515,https://images.gr-assets.com/books/1388299278m/5159.jpg,https://images.gr-assets.com/books/1388299278s/5159.jpg
2604,679436545,9780679436550.0,1994.0,Taltos,3.78,Anne Rice,1122,3857,12039,13982,13430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2606,345503821,9780345503820.0,2013.0,The Daylight War,4.23,Peter V. Brett,371,1163,5360,14433,17837,https://images.gr-assets.com/books/1360777092m/9268487.jpg,https://images.gr-assets.com/books/1360777092s/9268487.jpg
2607,385515049,9780385515050.0,2008.0,The Appeal,3.58,John Grisham,1102,3975,14287,14732,7835,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2608,689878583,9780689878590.0,1986.0,The Woman Who Rides Like a Man,4.2,Tamora Pierce,439,1616,9814,19397,25989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2609,034552425X,9780345524260.0,2011.0,Rivers of London,3.92,Ben Aaronovitch,838,2411,10496,20808,14124,https://images.gr-assets.com/books/1389055317m/8680417.jpg,https://images.gr-assets.com/books/1389055317s/8680417.jpg
2610,60090375,9780060090370.0,1996.0,Lucy Sullivan is Getting Married,3.74,Marian Keyes,974,2944,11832,13783,10371,https://images.gr-assets.com/books/1407707569m/9303.jpg,https://images.gr-assets.com/books/1407707569s/9303.jpg
2611,055255264X,9780552552650.0,2004.0,A Hat Full of Sky,4.29,Terry Pratchett,232,960,6673,17623,23685,https://images.gr-assets.com/books/1319037274m/34501.jpg,https://images.gr-assets.com/books/1319037274s/34501.jpg
2612,60786523,9780060786530.0,1993.0,A Suitable Boy,4.1,Vikram Seth,685,1650,6032,12254,14888,https://images.gr-assets.com/books/1329421639m/50365.jpg,https://images.gr-assets.com/books/1329421639s/50365.jpg
2614,1841497975,9781841497980.0,2011.0,River Marked,4.26,Patricia Briggs,243,1303,8992,23173,28649,https://images.gr-assets.com/books/1305738320m/8087906.jpg,https://images.gr-assets.com/books/1305738320s/8087906.jpg
2615,446578843,9780446578840.0,2006.0,I Like You: Hospitality Under the Influence,3.87,Amy Sedaris,853,2349,8406,12278,11033,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2616,425198685,9780425198680.0,2003.0,Pattern Recognition,3.86,William Gibson,581,2188,9491,15252,10306,https://images.gr-assets.com/books/1288326931m/22320.jpg,https://images.gr-assets.com/books/1288326931s/22320.jpg
2617,62267523,9780062267530.0,2015.0,The Kind Worth Killing,4.03,Peter  Swanson,503,1567,8049,19937,13789,https://images.gr-assets.com/books/1417981750m/21936809.jpg,https://images.gr-assets.com/books/1417981750s/21936809.jpg
2618,761104844,9780761104840.0,2003.0,"1,000 Places to See Before You Die",3.83,Patricia Schultz,902,2333,8984,10877,10709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2619,60577371,9780060577380.0,2007.0,Physik,3.99,Angie Sage,615,2177,10244,15801,15920,https://images.gr-assets.com/books/1398052658m/355916.jpg,https://images.gr-assets.com/books/1398052658s/355916.jpg
2620,141311401,9780141311400.0,1984.0,Boy: Tales of Childhood,4.09,Roald Dahl,453,1516,7991,16674,16387,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2621,385496095,9780385496090.0,1999.0,Traveling Mercies: Some Thoughts on Faith,4.15,Anne Lamott,474,1317,6020,14006,15720,https://images.gr-assets.com/books/1403182174m/10890.jpg,https://images.gr-assets.com/books/1403182174s/10890.jpg
2622,1416548009,9781416548000.0,2004.0,Memorial Day,4.3,Vince Flynn,278,647,4271,12675,16926,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2623,1416903437,9781416903440.0,1992.0,"Wild Magic (Immortals, #1)",4.32,Tamora Pierce,305,1163,7675,17873,29162,https://images.gr-assets.com/books/1166573613m/13836.jpg,https://images.gr-assets.com/books/1166573613s/13836.jpg
2625,1859855423,9781859855420.0,1997.0,You Are Special: A Story for Everyone,4.45,Max Lucado,541,1027,4314,9506,26961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2626,399171614,9780399171610.0,2015.0,The Wrath & the Dawn,4.19,Renee Ahdieh,1376,2738,8655,21498,30604,https://images.gr-assets.com/books/1417956963m/18798983.jpg,https://images.gr-assets.com/books/1417956963s/18798983.jpg
2627,307267148,9780307267150.0,2008.0,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,4.31,Nicholas D. Kristof,441,1098,5050,12776,21062,https://images.gr-assets.com/books/1320486170m/6260997.jpg,https://images.gr-assets.com/books/1320486170s/6260997.jpg
2628,316127256,9780316127260.0,2011.0,Why We Broke Up,3.49,Daniel Handler,2558,5891,13476,14245,9550,https://images.gr-assets.com/books/1348728685m/10798418.jpg,https://images.gr-assets.com/books/1348728685s/10798418.jpg
2629,1408852594,9781408852590.0,2014.0,The Assassin's Blade,4.48,Sarah J. Maas,288,731,5143,19194,37516,https://images.gr-assets.com/books/1384362444m/18243700.jpg,https://images.gr-assets.com/books/1384362444s/18243700.jpg
2630,1400064759,9781400064760.0,2008.0,American Wife,3.72,Curtis Sittenfeld,822,3047,11813,17742,8485,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2631,441014348,9780441014350.0,2006.0,Cursor's Fury,4.36,Jim Butcher,130,537,4858,17448,22945,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2632,449912558,9780449912550.0,1996.0,The Sparrow,4.17,Mary Doria Russell,1005,2008,5868,14511,20510,https://images.gr-assets.com/books/1230829367m/334176.jpg,https://images.gr-assets.com/books/1230829367s/334176.jpg
2633,743422449,9780743422440.0,1996.0,Mercy,3.57,Jodi Picoult,1329,4347,12696,13167,8192,https://images.gr-assets.com/books/1299040130m/10910.jpg,https://images.gr-assets.com/books/1299040130s/10910.jpg
